TripID,StepOrder,EventName,EventTimestamp
194,8,Submit Expense Request,10/25/2024 05:19:03
194,9,Expense Request Approved,10/25/2024 05:28:49
194,10,Expense Reimbursement,10/25/2024 07:54:56
197,1,Book Mode of Transportation,12/22/2023 07:08:08
197,2,Book Lodging,12/22/2023 21:02:19
197,3,Submit Travel Request,12/23/2023 20:01:05
197,4,Travel Request Approved,12/24/2023 14:53:22
197,5,Receive Confirmation,12/24/2023 23:22:11
197,6,Take Departure Flight,01/16/2024 02:20:38
197,7,Take Return Flight,01/17/2024 02:20:38
197,8,Submit Expense Request,01/18/2024 02:00:18
197,9,Expense Request Approved,01/18/2024 02:41:45
197,10,Expense Reimbursement,01/18/2024 18:50:45
204,1,Book Mode of Transportation,11/28/2024 19:16:24
204,2,Book Lodging,11/29/2024 07:38:20
204,3,Submit Travel Request,11/29/2024 19:53:34
204,4,Travel Request Approved,11/30/2024 09:00:38
204,5,Receive Confirmation,12/01/2024 01:20:31
204,6,Take Departure Flight,12/18/2024 17:33:45
204,7,Mode of Transportation Change,12/20/2024 17:33:45
204,8,Take Return Flight,12/20/2024 17:54:07
204,9,Submit Expense Request,12/23/2024 05:44:05
204,10,Expense Request Approved,12/23/2024 06:29:47
204,11,Expense Reimbursement,12/23/2024 22:42:15
207,1,Book Mode of Transportation,05/27/2024 14:22:00
207,2,Book Lodging,06/08/2024 14:52:37
207,3,Submit Travel Request,06/12/2024 15:18:11
207,4,Travel Request Approved,06/12/2024 15:45:34
207,5,Receive Confirmation,06/12/2024 16:45:34
207,6,Pickup Rental,06/12/2024 17:29:11
207,7,Return Rental,06/14/2024 17:29:11
207,8,Submit Expense Request,06/17/2024 07:45:13
207,9,Expense Request Approved,06/17/2024 08:42:35
207,10,Expense Reimbursement,06/18/2024 00:35:36
212,1,Book Mode of Transportation,03/06/2024 17:54:11
212,2,Book Lodging,03/06/2024 19:27:00
212,3,Submit Travel Request,03/06/2024 20:37:08
212,4,Travel Request Approved,03/07/2024 10:56:55
212,5,Receive Confirmation,03/08/2024 10:04:58
212,6,Take Departure Flight,04/04/2024 13:13:06
212,7,Take Return Flight,04/08/2024 13:13:06
212,8,Submit Expense Request,04/09/2024 02:59:54
212,9,Expense Request Approved,04/09/2024 03:39:25
212,10,Expense Reimbursement,04/09/2024 16:16:41
214,1,Manager Preapproved,08/12/2024 05:55:00
214,2,Trip Extension,08/14/2024 05:47:13
214,3,Book Mode of Transportation,07/30/2024 18:44:40
214,4,Book Lodging,07/31/2024 16:38:41
214,5,Submit Travel Request,08/01/2024 05:48:20
214,6,Travel Request Approved,08/01/2024 20:38:40
214,7,Receive Confirmation,08/02/2024 02:02:28
214,8,Take Departure Flight,08/16/2024 08:14:36
214,9,Take Return Flight,08/19/2024 08:14:36
214,10,Submit Expense Request,08/19/2024 13:30:19
214,11,Expense Request Approved,08/19/2024 14:15:32
214,12,Expense Reimbursement,08/20/2024 11:39:33
216,1,Manager Preapproved,05/27/2024 18:04:00
216,2,Trip Extension,05/28/2024 14:58:38
216,3,Book Mode of Transportation,06/03/2024 14:58:38
216,4,Book Lodging,06/03/2024 15:57:26
216,5,Submit Travel Request,06/03/2024 16:27:37
217,1,Book Mode of Transportation,01/07/2024 07:12:47
217,2,Book Lodging,01/07/2024 21:47:31
217,3,Submit Travel Request,01/08/2024 05:59:14
217,4,Travel Request Approved,01/09/2024 02:38:19
217,5,Receive Confirmation,01/09/2024 12:29:56
217,6,Take Departure Flight,02/05/2024 14:56:25
217,7,Take Return Flight,02/06/2024 14:56:25
217,8,Submit Expense Request,02/06/2024 19:43:11
217,9,Expense Request Edit,02/06/2024 20:32:05
217,10,Expense Request Approved,02/06/2024 22:08:21
217,11,Expense Reimbursement,02/07/2024 15:42:18
218,1,Book Mode of Transportation,01/30/2024 00:50:55
218,2,Book Lodging,01/30/2024 22:40:21
218,3,Submit Travel Request,01/31/2024 14:46:36
218,4,Travel Request Approved,02/01/2024 00:36:51
218,5,Receive Confirmation,02/01/2024 07:28:08
218,6,Take Departure Flight,02/27/2024 18:01:59
218,7,Take Return Flight,03/04/2024 18:01:59
218,8,Submit Expense Request,03/04/2024 23:44:33
218,9,Expense Request Approved,03/04/2024 23:47:25
218,10,Expense Reimbursement,03/05/2024 04:32:09
219,1,Book Mode of Transportation,03/29/2024 10:58:00
219,2,Book Lodging,04/16/2024 11:09:49
219,3,Submit Travel Request,04/23/2024 11:21:26
219,4,Travel Request Approved,04/23/2024 12:10:58
219,5,Receive Confirmation,04/23/2024 13:10:58
219,6,Pickup Rental,04/23/2024 13:34:11
219,7,Return Rental,04/29/2024 13:34:11
219,8,Submit Expense Request,04/29/2024 19:09:37
219,9,Expense Request Approved,04/29/2024 19:42:03
219,10,Expense Reimbursement,04/30/2024 09:31:41
232,1,Book Mode of Transportation,01/20/2024 02:03:26
232,2,Book Lodging,01/20/2024 03:17:00
232,3,Submit Travel Request,01/20/2024 12:19:26
232,4,Travel Request Approved,01/21/2024 07:57:40
232,5,Receive Confirmation,01/22/2024 06:05:10
232,6,Take Departure Train,01/26/2024 01:42:59
232,7,Take Return Train,01/31/2024 01:42:59
232,8,Submit Expense Request,01/31/2024 22:00:58
232,9,Expense Request Approved,01/31/2024 22:06:42
232,10,Expense Reimbursement,02/01/2024 12:49:00
236,1,Book Mode of Transportation,02/14/2025 21:19:00
236,2,Submit Travel Request,02/14/2025 22:11:20
239,1,Book Mode of Transportation,01/27/2024 09:08:45
239,2,Submit Travel Request,01/28/2024 04:41:02
239,3,Travel Request Approved,01/28/2024 13:27:00
239,4,Receive Confirmation,01/28/2024 15:58:24
239,5,Take Departure Flight,02/21/2024 11:05:35
239,6,Take Return Flight,02/26/2024 11:05:35
239,7,Submit Expense Request,02/26/2024 23:53:47
239,8,Expense Request Approved,02/27/2024 00:26:10
239,9,Expense Reimbursement,02/27/2024 12:23:07
248,1,Book Mode of Transportation,06/01/2024 07:05:00
248,2,Book Lodging,06/03/2024 07:45:01
248,3,Submit Travel Request,06/03/2024 08:09:16
248,4,Travel Request Approved,06/03/2024 09:03:46
248,5,Receive Confirmation,06/03/2024 10:03:46
248,6,Take Departure Flight,06/03/2024 11:01:10
248,7,Take Return Flight,06/10/2024 11:01:10
248,8,Submit Expense Request,06/11/2024 02:18:14
248,9,Expense Request Approved,06/11/2024 02:52:52
248,10,Expense Reimbursement,06/12/2024 00:57:25
251,1,Book Mode of Transportation,08/18/2024 11:36:24
251,2,Book Lodging,08/19/2024 06:58:14
251,3,Submit Travel Request,08/19/2024 07:49:29
251,4,Travel Request Approved,08/19/2024 21:10:25
251,5,Receive Confirmation,08/20/2024 13:14:03
251,6,Take Departure Flight,09/10/2024 03:28:11
251,7,Take Return Flight,09/12/2024 03:28:11
251,8,Submit Expense Request,09/12/2024 12:38:18
251,9,Expense Request Approved,09/12/2024 13:12:52
251,10,Expense Reimbursement,09/13/2024 04:17:11
252,1,Book Mode of Transportation,11/13/2024 15:23:00
252,2,Book Lodging,11/13/2024 15:58:58
252,3,Submit Travel Request,11/18/2024 16:53:33
252,4,Travel Request Approved,11/18/2024 17:47:08
252,5,Receive Confirmation,11/18/2024 18:47:08
252,6,Rental Cancellation,11/18/2024 18:56:32
252,7,Book Mode of Transportation,11/18/2024 19:21:11
252,8,Pickup Rental,11/18/2024 19:50:58
252,9,Return Rental,11/25/2024 19:50:58
252,10,Submit Expense Request,11/26/2024 03:27:45
252,11,Expense Request Approved,11/26/2024 03:46:36
252,12,Expense Reimbursement,11/26/2024 18:10:25
253,1,Book Mode of Transportation,09/29/2024 07:53:40
253,2,Submit Travel Request,09/29/2024 21:18:43
253,3,Travel Request Approved,09/30/2024 05:44:49
253,4,Receive Confirmation,09/30/2024 14:10:46
253,5,Take Departure Flight,10/25/2024 21:38:20
253,6,Take Return Flight,10/28/2024 21:38:20
253,7,Submit Expense Request,10/29/2024 08:22:07
253,8,Expense Request Approved,10/29/2024 09:01:50
253,9,Expense Reimbursement,10/30/2024 02:40:24
255,1,Manager Preapproved,02/02/2024 09:43:00
255,2,Itinerary Edit,02/05/2024 17:13:35
255,3,Book Mode of Transportation,01/06/2024 10:23:37
255,4,Book Lodging,01/06/2024 17:57:04
255,5,Submit Travel Request,01/07/2024 09:25:49
255,6,Travel Request Approved,01/07/2024 20:48:11
255,7,Receive Confirmation,01/08/2024 04:52:28
255,8,Take Departure Flight,02/05/2024 21:17:13
255,9,Take Return Flight,02/08/2024 21:17:13
255,10,Submit Expense Request,02/09/2024 18:31:53
255,11,Expense Request Approved,02/09/2024 19:27:07
255,12,Expense Reimbursement,02/12/2024 10:08:51
256,1,Book Mode of Transportation,12/21/2023 19:37:41
256,2,Book Lodging,12/22/2023 09:10:07
256,3,Submit Travel Request,12/23/2023 01:32:57
256,4,Travel Request Approved,12/23/2023 12:20:44
256,5,Receive Confirmation,12/24/2023 11:26:41
256,6,Take Departure Flight,01/15/2024 21:24:15
256,7,Take Return Flight,01/18/2024 21:24:15
256,8,Submit Expense Request,01/19/2024 17:34:23
256,9,Expense Request Approved,01/19/2024 17:39:18
256,10,Expense Reimbursement,01/22/2024 05:45:09
261,1,Book Mode of Transportation,05/02/2024 17:21:45
261,2,Book Lodging,05/02/2024 20:57:13
261,3,Submit Travel Request,05/03/2024 06:31:00
261,4,Travel Request Approved,05/04/2024 05:51:02
261,5,Receive Confirmation,05/05/2024 01:30:40
261,6,Take Departure Flight,05/27/2024 23:13:01
261,7,Take Return Flight,05/30/2024 23:13:01
261,8,Submit Expense Request,05/31/2024 20:37:51
261,9,Expense Request Approved,05/31/2024 20:40:08
261,10,Expense Reimbursement,06/03/2024 07:27:18
269,1,Manager Preapproved,10/28/2024 13:57:00
269,2,Itinerary Edit,10/29/2024 10:08:51
269,3,Book Mode of Transportation,10/04/2024 10:03:20
269,4,Book Lodging,10/05/2024 06:33:18
269,5,Submit Travel Request,10/05/2024 19:35:11
269,6,Travel Request Approved,10/06/2024 10:59:16
269,7,Receive Confirmation,10/06/2024 18:26:03
269,8,Take Departure Flight,10/29/2024 14:14:14
269,9,Take Return Flight,11/01/2024 14:14:14
269,10,Submit Expense Request,11/01/2024 18:30:14
269,11,Expense Request Approved,11/01/2024 19:00:38
269,12,Expense Reimbursement,11/04/2024 11:30:16
276,1,Book Mode of Transportation,07/30/2024 10:07:41
276,2,Book Lodging,07/30/2024 11:52:19
276,3,Submit Travel Request,07/31/2024 00:20:45
276,4,Travel Request Approved,07/31/2024 06:28:56
276,5,Receive Confirmation,07/31/2024 09:26:36
276,6,Take Departure Flight,08/28/2024 09:47:05
276,7,Take Return Flight,09/02/2024 09:47:05
276,8,Submit Expense Request,09/03/2024 01:35:00
276,9,Expense Request Approved,09/03/2024 02:28:28
276,10,Expense Reimbursement,09/03/2024 19:57:18
277,1,Book Mode of Transportation,08/18/2024 13:57:12
277,2,Book Lodging,08/18/2024 21:35:39
277,3,Submit Travel Request,08/19/2024 10:55:27
277,4,Travel Request Approved,08/19/2024 20:39:56
277,5,Receive Confirmation,08/20/2024 06:46:39
277,6,Take Departure Flight,09/06/2024 03:02:14
277,7,Take Return Flight,09/09/2024 03:02:14
277,8,Submit Expense Request,09/09/2024 08:31:29
277,9,Expense Request Approved,09/09/2024 09:12:28
277,10,Expense Reimbursement,09/09/2024 12:22:47
279,1,Book Mode of Transportation,10/04/2024 02:29:53
279,2,Book Lodging,10/04/2024 19:34:07
279,3,Submit Travel Request,10/05/2024 10:00:23
279,4,Travel Request Approved,10/05/2024 14:04:40
279,5,Receive Confirmation,10/06/2024 01:11:35
279,6,Take Departure Flight,10/30/2024 21:16:43
279,7,Take Return Flight,11/04/2024 20:16:43
279,8,Submit Expense Request,11/05/2024 09:51:40
279,9,Expense Request Approved,11/05/2024 10:40:04
279,10,Expense Reimbursement,11/06/2024 06:22:26
281,1,Book Mode of Transportation,10/17/2024 19:07:31
281,2,Book Lodging,10/18/2024 08:29:48
281,3,Submit Travel Request,10/18/2024 20:52:36
281,4,Travel Request Approved,10/19/2024 11:24:25
281,5,Receive Confirmation,10/19/2024 11:26:06
281,6,Take Departure Flight,11/07/2024 16:03:20
281,7,Take Return Flight,11/08/2024 16:03:20
281,8,Submit Expense Request,11/11/2024 15:28:24
281,9,Expense Request Approved,11/11/2024 15:49:06
281,10,Expense Reimbursement,11/11/2024 15:51:26
282,1,Book Mode of Transportation,11/01/2024 14:17:00
282,2,Book Lodging,11/04/2024 14:23:04
282,3,Submit Travel Request,11/06/2024 15:00:31
282,4,Travel Request Approved,11/06/2024 15:29:11
282,5,Receive Confirmation,11/06/2024 16:29:11
282,6,Take Departure Flight,11/06/2024 17:13:54
282,7,Ticket Reissued,11/11/2024 17:13:54
282,8,Take Return Flight,11/11/2024 17:24:33
282,9,Submit Expense Request,11/12/2024 10:23:17
282,10,Expense Request Approved,11/12/2024 10:24:20
282,11,Expense Reimbursement,11/12/2024 12:31:37
286,1,Book Mode of Transportation,05/12/2024 19:46:11
286,2,Book Lodging,05/13/2024 10:08:36
286,3,Submit Travel Request,05/13/2024 21:14:36
286,4,Travel Request Approved,05/14/2024 15:53:56
286,5,Receive Confirmation,05/14/2024 20:47:16
286,6,Take Departure Flight,06/03/2024 10:04:42
286,7,Take Return Flight,06/06/2024 10:04:42
286,8,Submit Expense Request,06/06/2024 14:37:52
286,9,Expense Request Approved,06/06/2024 15:12:44
286,10,Expense Reimbursement,06/06/2024 15:44:13
288,1,Book Mode of Transportation,06/20/2024 11:39:55
288,2,Book Lodging,06/20/2024 16:53:19
288,3,Submit Travel Request,06/21/2024 01:44:30
288,4,Travel Request Approved,06/21/2024 12:44:01
288,5,Receive Confirmation,06/21/2024 17:54:49
288,6,Take Departure Flight,07/18/2024 17:57:35
288,7,Take Return Flight,07/22/2024 17:57:35
288,8,Submit Expense Request,07/23/2024 00:11:18
288,9,Expense Request Approved,07/23/2024 00:48:34
288,10,Expense Reimbursement,07/23/2024 16:14:07
293,1,Book Mode of Transportation,01/13/2024 17:24:00
293,2,Book Lodging,01/14/2024 17:47:15
293,3,Submit Travel Request,01/22/2024 18:13:46
293,4,Travel Request Approved,01/22/2024 19:00:13
293,5,Receive Confirmation,01/22/2024 20:00:13
293,6,Take Departure Flight,01/22/2024 20:59:11
293,7,Take Return Flight,01/24/2024 20:59:11
293,8,Submit Expense Request,01/25/2024 20:42:26
293,9,Expense Request Approved,01/25/2024 20:59:22
293,10,Expense Reimbursement,01/26/2024 05:53:13
301,1,Book Mode of Transportation,07/24/2024 20:42:45
301,2,Book Lodging,07/24/2024 23:49:57
301,3,Submit Travel Request,07/25/2024 01:35:48
301,4,Travel Request Approved,07/25/2024 18:14:12
301,5,Receive Confirmation,07/25/2024 19:58:01
301,6,Take Departure Flight,08/15/2024 01:42:29
301,7,Take Return Flight,08/19/2024 01:42:29
301,8,Submit Expense Request,08/19/2024 17:45:00
301,9,Expense Request Approved,08/19/2024 18:40:06
301,10,Expense Reimbursement,08/20/2024 17:19:21
304,1,Manager Preapproved,07/15/2024 20:06:00
304,2,Trip Extension,07/17/2024 11:52:19
304,3,Book Mode of Transportation,07/19/2024 11:52:19
304,4,Book Lodging,07/19/2024 12:07:19
304,5,Submit Travel Request,07/19/2024 12:45:24
312,1,Book Mode of Transportation,01/29/2025 14:50:00
312,2,Book Lodging,02/02/2025 15:48:29
312,3,Submit Travel Request,02/10/2025 16:34:15
312,4,Travel Request Approved,02/10/2025 17:24:06
312,5,Receive Confirmation,02/10/2025 18:24:06
312,6,Mode of Transportation Change,02/10/2025 18:25:28
312,7,Take Departure Flight,02/10/2025 20:02:07
312,8,Take Return Flight,02/17/2025 20:02:07
312,9,Submit Expense Request,02/18/2025 19:03:00
312,10,Expense Request Approved,02/18/2025 20:00:32
312,11,Expense Reimbursement,02/19/2025 12:58:01
316,1,Book Mode of Transportation,02/13/2024 16:12:32
316,2,Book Lodging,02/14/2024 11:36:44
316,3,Submit Travel Request,02/15/2024 09:58:02
316,4,Travel Request Approved,02/15/2024 16:20:58
316,5,Receive Confirmation,02/16/2024 05:17:17
316,6,Take Departure Flight,03/11/2024 23:19:26
316,7,Take Return Flight,03/18/2024 23:19:26
316,8,Submit Expense Request,03/19/2024 16:52:03
316,9,Expense Request Approved,03/19/2024 17:28:45
316,10,Expense Reimbursement,03/20/2024 03:50:18
317,1,Book Mode of Transportation,04/30/2024 21:47:00
317,2,Book Lodging,04/30/2024 21:55:39
317,3,Submit Travel Request,05/03/2024 22:54:31
317,4,Travel Request Approved,05/03/2024 23:34:16
317,5,Receive Confirmation,05/06/2024 00:34:16
317,6,Take Departure Flight,05/06/2024 01:06:47
317,7,Take Return Flight,05/08/2024 01:06:47
317,8,Submit Expense Request,05/08/2024 23:09:41
317,9,Expense Request Approved,05/08/2024 23:28:51
317,10,Expense Reimbursement,05/09/2024 07:29:21
318,1,Book Mode of Transportation,08/13/2024 23:54:00
318,2,Book Lodging,08/14/2024 00:28:34
318,3,Submit Travel Request,08/21/2024 00:45:27
318,4,Travel Request Approved,08/21/2024 01:07:51
318,5,Receive Confirmation,08/21/2024 02:07:51
318,6,Take Departure Flight,08/21/2024 02:54:46
318,7,Take Return Flight,08/23/2024 02:54:46
318,8,Submit Expense Request,08/23/2024 11:38:36
318,9,Expense Request Approved,08/23/2024 12:17:12
318,10,Expense Reimbursement,08/26/2024 09:32:12
320,1,Manager Preapproved,04/18/2024 16:55:00
320,2,Book Mode of Transportation,03/24/2024 02:33:52
320,3,Book Lodging,03/24/2024 14:53:31
320,4,Submit Travel Request,03/24/2024 19:27:12
320,5,Travel Request Approved,03/24/2024 21:43:09
320,6,Receive Confirmation,03/25/2024 16:58:19
320,7,Take Departure Flight,04/19/2024 20:52:13
320,8,Take Return Flight,04/22/2024 20:52:13
320,9,Submit Expense Request,04/23/2024 04:02:37
320,10,Expense Request Approved,04/23/2024 04:36:31
320,11,Expense Reimbursement,04/23/2024 14:11:53
324,1,Book Mode of Transportation,09/06/2024 23:59:50
324,2,Book Lodging,09/07/2024 12:29:08
324,3,Submit Travel Request,09/07/2024 16:10:59
324,4,Travel Request Approved,09/08/2024 10:49:08
324,5,Receive Confirmation,09/08/2024 21:19:32
324,6,Ticket Reissued,09/24/2024 12:22:29
324,7,Take Departure Flight,09/24/2024 12:45:25
324,8,Take Return Flight,09/30/2024 12:45:25
324,9,Submit Expense Request,10/01/2024 05:18:52
324,10,Expense Request Approved,10/01/2024 05:24:54
324,11,Expense Reimbursement,10/01/2024 06:40:54
326,1,Book Mode of Transportation,07/16/2024 19:44:00
326,2,Book Lodging,07/19/2024 19:59:42
326,3,Submit Travel Request,08/05/2024 20:33:08
326,4,Travel Request Approved,08/05/2024 20:45:59
326,5,Receive Confirmation,08/05/2024 21:45:59
326,6,Pickup Rental,08/05/2024 22:40:21
326,7,Return Rental,08/07/2024 22:40:21
326,8,Submit Expense Request,08/08/2024 10:07:57
326,9,Expense Request Approved,08/08/2024 10:16:54
326,10,Expense Reimbursement,08/09/2024 09:57:33
329,1,Book Mode of Transportation,03/19/2024 18:41:38
329,2,Book Lodging,03/19/2024 22:02:17
329,3,Submit Travel Request,03/20/2024 21:26:41
329,4,Travel Request Approved,03/21/2024 09:22:11
329,5,Receive Confirmation,03/21/2024 10:19:02
329,6,Itinerary Edit,04/17/2024 19:32:46
329,7,Take Departure Flight,04/17/2024 20:06:55
329,8,Take Return Flight,04/19/2024 20:06:55
329,9,Submit Expense Request,04/22/2024 09:37:19
329,10,Expense Request Approved,04/22/2024 10:01:49
329,11,Expense Reimbursement,04/23/2024 00:16:22
332,1,Manager Preapproved,01/10/2025 21:22:00
332,2,Book Mode of Transportation,12/21/2024 19:29:29
332,3,Book Lodging,12/22/2024 14:45:26
332,4,Submit Travel Request,12/22/2024 23:36:49
332,5,Travel Request Approved,12/23/2024 03:34:21
332,6,Receive Confirmation,12/23/2024 17:52:46
332,7,Take Departure Flight,01/13/2025 06:04:33
332,8,Take Return Flight,01/20/2025 06:04:33
332,9,Submit Expense Request,01/20/2025 11:31:27
332,10,Expense Request Approved,01/20/2025 11:50:35
332,11,Expense Reimbursement,01/21/2025 08:36:08
338,1,Manager Preapproved,02/13/2024 19:46:00
338,2,Trip Extension,02/14/2024 10:53:54
338,3,Book Mode of Transportation,02/19/2024 10:53:54
338,4,Book Lodging,02/19/2024 11:09:35
338,5,Submit Travel Request,02/19/2024 11:45:47
339,1,Book Mode of Transportation,07/12/2024 14:00:16
339,2,Book Lodging,07/13/2024 07:59:46
339,3,Submit Travel Request,07/14/2024 05:11:44
339,4,Travel Request Approved,07/14/2024 08:40:15
339,5,Receive Confirmation,07/14/2024 12:13:50
339,6,Take Departure Train,08/05/2024 18:23:20
339,7,Take Return Train,08/12/2024 18:23:20
339,8,Submit Expense Request,08/13/2024 04:45:56
339,9,Expense Request Approved,08/13/2024 05:11:03
339,10,Expense Reimbursement,08/13/2024 21:04:49
341,1,Book Mode of Transportation,08/13/2024 07:52:25
341,2,Book Lodging,08/13/2024 15:00:40
341,3,Submit Travel Request,08/13/2024 22:54:31
341,4,Travel Request Approved,08/14/2024 04:35:18
341,5,Receive Confirmation,08/15/2024 00:52:18
341,6,Flight Cancellation,09/03/2024 19:07:07
341,7,Book Mode of Transportation,09/03/2024 19:13:00
341,8,Take Departure Flight,09/03/2024 19:23:32
